Year,Month,Country,CovidDeath,CovidCases,Population,Continent
2020,9,TCA,3,382,38718.0,America
2020,10,TCA,1,97,38718.0,America
2020,11,TCA,0,9,38718.0,America
2020,12,TCA,0,44,38718.0,America
2021,1,TCA,3,594,38718.0,America
2021,2,TCA,5,610,38718.0,America
2021,3,TCA,3,213,38718.0,America
2021,4,TCA,0,49,38718.0,America
2021,5,TCA,0,33,38718.0,America
2021,6,TCA,1,15,38718.0,America
2021,7,TCA,0,31,38718.0,America
2021,8,TCA,1,113,38718.0,America
2021,9,TCA,1,190,38718.0,America
2021,10,TCA,3,140,38718.0,America
2021,11,TCA,0,119,38718.0,America
2021,12,TCA,2,87,38718.0,America
2022,1,TCA,4,596,38718.0,America
2020,1,UGA,0,0,4.5741E7,Africa
2020,2,UGA,0,0,4.5741E7,Africa
2020,3,UGA,0,1,4.5741E7,Africa
2020,4,UGA,0,54,4.5741E7,Africa
2020,5,UGA,0,172,4.5741E7,Africa
2020,6,UGA,0,469,4.5741E7,Africa
2020,7,UGA,0,329,4.5741E7,Africa
2020,8,UGA,7,258,4.5741E7,Africa
2020,9,UGA,34,2384,4.5741E7,Africa
2020,10,UGA,40,5141,4.5741E7,Africa
2020,11,UGA,31,3935,4.5741E7,Africa
2020,12,UGA,89,7402,4.5741E7,Africa
2021,1,UGA,51,3556,4.5741E7,Africa
2021,2,UGA,9,729,4.5741E7,Africa
2021,3,UGA,1,432,4.5741E7,Africa
2021,4,UGA,6,854,4.5741E7,Africa
2021,5,UGA,15,2113,4.5741E7,Africa
2021,6,UGA,304,27809,4.5741E7,Africa
2021,7,UGA,1732,19113,4.5741E7,Africa
2021,8,UGA,513,6530,4.5741E7,Africa
2021,9,UGA,198,24431,4.5741E7,Africa
2021,10,UGA,74,3119,4.5741E7,Africa
2021,11,UGA,53,1908,4.5741E7,Africa
2021,12,UGA,28,1064,4.5741E7,Africa
2022,1,UGA,79,11197,4.5741E7,Africa
2020,1,UKR,0,0,4.3733759E7,Europe
2020,2,UKR,0,0,4.3733759E7,Europe
2020,3,UKR,3,47,4.3733759E7,Europe
2020,4,UKR,138,5402,4.3733759E7,Europe
2020,5,UKR,373,12842,4.3733759E7,Europe
2020,6,UKR,375,12863,4.3733759E7,Europe
2020,7,UKR,494,22367,4.3733759E7,Europe
2020,8,UKR,539,28436,4.3733759E7,Europe
2020,9,UKR,889,53937,4.3733759E7,Europe
2020,10,UKR,1586,90568,4.3733759E7,Europe
2020,11,UKR,2909,168978,4.3733759E7,Europe
2020,12,UKR,4907,327239,4.3733759E7,Europe
2021,1,UKR,4080,149786,4.3733759E7,Europe
2021,2,UKR,3116,128255,4.3733759E7,Europe
2021,3,UKR,6082,300275,4.3733759E7,Europe
2021,4,UKR,10386,377924,4.3733759E7,Europe
2021,5,UKR,6918,153522,4.3733759E7,Europe
2021,6,UKR,2596,45991,4.3733759E7,Europe
2021,7,UKR,699,14831,4.3733759E7,Europe
2021,8,UKR,538,21652,4.3733759E7,Europe
2021,9,UKR,1091,51495,4.3733759E7,Europe
2021,10,UKR,4340,232265,4.3733759E7,Europe
2021,11,UKR,13857,538412,4.3733759E7,Europe
2021,12,UKR,15962,413454,4.3733759E7,Europe
2022,1,UKR,2060,83188,4.3733759E7,Europe
2020,1,ARE,0,1,9890400.0,Asia
2020,2,ARE,0,12,9890400.0,Asia
2020,3,ARE,2,140,9890400.0,Asia
2020,4,ARE,39,6790,9890400.0,Asia
2020,5,ARE,179,16415,9890400.0,Asia
2020,6,ARE,69,18936,9890400.0,Asia
2020,7,ARE,44,12560,9890400.0,Asia
2020,8,ARE,24,7671,9890400.0,Asia
2020,9,ARE,31,11459,9890400.0,Asia
2020,10,ARE,38,24817,9890400.0,Asia
2020,11,ARE,70,35106,9890400.0,Asia
2020,12,ARE,74,33846,9890400.0,Asia
2021,1,ARE,168,88877,9890400.0,Asia
2021,2,ARE,371,87915,9890400.0,Asia
2021,3,ARE,265,49207,9890400.0,Asia
2021,4,ARE,85,70007,9890400.0,Asia
2021,5,ARE,80,45369,9890400.0,Asia
2021,6,ARE,106,55922,9890400.0,Asia
2021,7,ARE,143,50457,9890400.0,Asia
2021,8,ARE,101,39290,9890400.0,Asia
2021,9,ARE,63,27742,9890400.0,Asia
2021,10,ARE,49,8248,9890400.0,Asia
2021,11,ARE,27,2666,9890400.0,Asia
2021,12,ARE,8,1896,9890400.0,Asia
2022,1,ARE,26,38629,9890400.0,Asia
2020,1,GBR,0,0,6.8059863E7,Europe
2020,2,GBR,0,11,6.8059863E7,Europe
2020,3,GBR,288,8923,6.8059863E7,Europe
2020,4,GBR,18191,112478,6.8059863E7,Europe
2020,5,GBR,15341,106836,6.8059863E7,Europe
2020,6,GBR,5546,42927,6.8059863E7,Europe
2020,7,GBR,1479,20217,6.8059863E7,Europe
2020,8,GBR,433,19433,6.8059863E7,Europe
2020,9,GBR,273,36327,6.8059863E7,Europe
2020,10,GBR,799,155826,6.8059863E7,Europe
2020,11,GBR,4367,531936,6.8059863E7,Europe
2020,12,GBR,11528,582413,6.8059863E7,Europe
2021,1,GBR,31134,1162397,6.8059863E7,Europe
2021,2,GBR,16691,359378,6.8059863E7,Europe
2021,3,GBR,3743,156488,6.8059863E7,Europe
2021,4,GBR,836,71840,6.8059863E7,Europe
2021,5,GBR,293,57656,6.8059863E7,Europe
2021,6,GBR,255,167502,6.8059863E7,Europe
2021,7,GBR,732,803899,6.8059863E7,Europe
2021,8,GBR,2245,833498,6.8059863E7,Europe
2021,9,GBR,3247,958839,6.8059863E7,Europe
2021,10,GBR,3561,967493,6.8059863E7,Europe
2021,11,GBR,4044,1108140,6.8059863E7,Europe
2021,12,GBR,3800,1162480,6.8059863E7,Europe
2022,1,GBR,3136,1981879,6.8059863E7,Europe
2020,1,TZA,0,0,5.9734213E7,Africa
2020,2,TZA,0,0,5.9734213E7,Africa
2020,3,TZA,0,12,5.9734213E7,Africa
2020,4,TZA,5,158,5.9734213E7,Africa
2020,5,TZA,16,339,5.9734213E7,Africa
2020,6,TZA,0,0,5.9734213E7,Africa
2020,7,TZA,0,0,5.9734213E7,Africa
2020,8,TZA,0,0,5.9734213E7,Africa
2020,9,TZA,0,0,5.9734213E7,Africa
2020,10,TZA,0,0,5.9734213E7,Africa
2020,11,TZA,0,0,5.9734213E7,Africa
2020,12,TZA,0,0,5.9734213E7,Africa
2021,1,TZA,0,0,5.9734213E7,Africa
2021,2,TZA,0,0,5.9734213E7,Africa
2021,3,TZA,0,0,5.9734213E7,Africa
2021,4,TZA,0,0,5.9734213E7,Africa
2021,5,TZA,0,0,5.9734213E7,Africa
2021,6,TZA,0,0,5.9734213E7,Africa
2021,7,TZA,0,508,5.9734213E7,Africa
2021,8,TZA,29,15953,5.9734213E7,Africa
2021,9,TZA,0,0,5.9734213E7,Africa
2021,10,TZA,673,8987,5.9734213E7,Africa
2021,11,TZA,2,239,5.9734213E7,Africa
2021,12,TZA,5,65,5.9734213E7,Africa
2022,1,TZA,8,2089,5.9734213E7,Africa
2020,1,USA,0,5,3.31002647E8,America
2020,2,USA,0,30,3.31002647E8,America
2020,3,USA,471,35171,3.31002647E8,America
2020,4,USA,40211,724481,3.31002647E8,America
2020,5,USA,48880,727070,3.31002647E8,America
2020,6,USA,26170,607312,3.31002647E8,America
2020,7,USA,19473,1210873,3.31002647E8,America
2020,8,USA,27733,1739922,3.31002647E8,America
2020,9,USA,26003,1231557,3.31002647E8,America
2020,10,USA,20853,1141424,3.31002647E8,America
2020,11,USA,21202,1789517,3.31002647E8,America
2020,12,USA,35877,4175959,3.31002647E8,America
2021,1,USA,91765,5680911,3.31002647E8,America
2021,2,USA,69736,2284536,3.31002647E8,America
2021,3,USA,36945,1726133,3.31002647E8,America
2021,4,USA,22638,1793305,3.31002647E8,America
2021,5,USA,17219,992666,3.31002647E8,America
2021,6,USA,11932,424613,3.31002647E8,America
2021,7,USA,7328,569869,3.31002647E8,America
2021,8,USA,12483,2569312,3.31002647E8,America
2021,9,USA,38339,4273701,3.31002647E8,America
2021,10,USA,53375,3384570,3.31002647E8,America
2021,11,USA,41081,2148587,3.31002647E8,America
2021,12,USA,33933,2596966,3.31002647E8,America
2022,1,USA,24540,10585819,3.31002647E8,America
2020,1,VIR,0,0,104423.0,America
2020,2,VIR,0,0,104423.0,America
2020,3,VIR,0,0,104423.0,America
2020,4,VIR,3,53,104423.0,America
2020,5,VIR,3,16,104423.0,America
2020,6,VIR,0,4,104423.0,America
2020,7,VIR,0,108,104423.0,America
2020,8,VIR,3,366,104423.0,America
2020,9,VIR,8,634,104423.0,America
2020,10,VIR,3,140,104423.0,America
2020,11,VIR,1,55,104423.0,America
2020,12,VIR,2,168,104423.0,America
2021,1,VIR,0,366,104423.0,America
2021,2,VIR,1,225,104423.0,America
2021,3,VIR,1,261,104423.0,America
2021,4,VIR,1,183,104423.0,America
2021,5,VIR,0,293,104423.0,America
2021,6,VIR,3,385,104423.0,America
2021,7,VIR,2,418,104423.0,America
2021,8,VIR,9,1140,104423.0,America
2021,9,VIR,25,963,104423.0,America
2021,10,VIR,7,661,104423.0,America
2021,11,VIR,10,353,104423.0,America
2021,12,VIR,4,246,104423.0,America
2022,1,VIR,5,3611,104423.0,America
2020,1,URY,0,0,3473727.0,America
2020,2,URY,0,0,3473727.0,America
2020,3,URY,0,158,3473727.0,America
2020,4,URY,10,370,3473727.0,America
2020,5,URY,10,206,3473727.0,America
2020,6,URY,3,114,3473727.0,America
2020,7,URY,8,139,3473727.0,America
2020,8,URY,6,366,3473727.0,America
2020,9,URY,8,326,3473727.0,America
2020,10,URY,3,466,3473727.0,America
2020,11,URY,11,1004,3473727.0,America
2020,12,URY,17,2567,3473727.0,America
2021,1,URY,240,21305,3473727.0,America
2021,2,URY,167,16461,3473727.0,America
2021,3,URY,317,40995,3473727.0,America
2021,4,URY,1463,87765,3473727.0,America
2021,5,URY,1531,80539,3473727.0,America
2021,6,URY,1349,86977,3473727.0,America
2021,7,URY,618,24207,3473727.0,America
2021,8,URY,115,4315,3473727.0,America
2021,9,URY,36,3314,3473727.0,America
2021,10,URY,24,3414,3473727.0,America
2021,11,URY,22,5153,3473727.0,America
2021,12,URY,48,5657,3473727.0,America
2022,1,URY,71,103852,3473727.0,America
2020,1,UZB,0,0,3.3469199E7,Asia
2020,2,UZB,0,0,3.3469199E7,Asia
2020,3,UZB,0,46,3.3469199E7,Asia
2020,4,UZB,5,1519,3.3469199E7,Asia
2020,5,UZB,7,1188,3.3469199E7,Asia
2020,6,UZB,7,2350,3.3469199E7,Asia
2020,7,UZB,42,8090,3.3469199E7,Asia
2020,8,UZB,135,17627,3.3469199E7,Asia
2020,9,UZB,154,12955,3.3469199E7,Asia
2020,10,UZB,133,15084,3.3469199E7,Asia
2020,11,UZB,87,8297,3.3469199E7,Asia
2020,12,UZB,38,5714,3.3469199E7,Asia
2021,1,UZB,7,1497,3.3469199E7,Asia
2021,2,UZB,1,994,3.3469199E7,Asia
2021,3,UZB,4,2591,3.3469199E7,Asia
2021,4,UZB,19,7015,3.3469199E7,Asia
2021,5,UZB,35,9302,3.3469199E7,Asia
2021,6,UZB,38,7795,3.3469199E7,Asia
2021,7,UZB,83,13521,3.3469199E7,Asia
2021,8,UZB,180,23945,3.3469199E7,Asia
2021,9,UZB,178,20972,3.3469199E7,Asia
2021,10,UZB,114,14096,3.3469199E7,Asia
2021,11,UZB,67,9183,3.3469199E7,Asia
2021,12,UZB,81,6387,3.3469199E7,Asia
2022,1,UZB,33,6940,3.3469199E7,Asia
2020,1,VUT,0,0,307150.0,Oceania
2020,2,VUT,0,0,307150.0,Oceania
2020,3,VUT,0,0,307150.0,Oceania
2020,4,VUT,0,0,307150.0,Oceania
2020,5,VUT,0,0,307150.0,Oceania
2020,6,VUT,0,0,307150.0,Oceania
2020,7,VUT,0,0,307150.0,Oceania
2020,8,VUT,0,0,307150.0,Oceania
2020,9,VUT,0,0,307150.0,Oceania
2020,10,VUT,0,0,307150.0,Oceania
2020,11,VUT,0,0,307150.0,Oceania
2020,12,VUT,0,1,307150.0,Oceania
2021,1,VUT,0,0,307150.0,Oceania
2021,2,VUT,0,0,307150.0,Oceania
2021,3,VUT,0,2,307150.0,Oceania
2021,4,VUT,0,0,307150.0,Oceania
2021,5,VUT,0,0,307150.0,Oceania
2021,6,VUT,0,0,307150.0,Oceania
2021,7,VUT,0,0,307150.0,Oceania
2021,8,VUT,0,0,307150.0,Oceania
2021,9,VUT,0,0,307150.0,Oceania
2021,10,VUT,0,0,307150.0,Oceania
2021,11,VUT,0,2,307150.0,Oceania
2021,12,VUT,0,0,307150.0,Oceania
2022,1,VUT,0,0,307150.0,Oceania
2020,1,VEN,0,0,2.8435943E7,America
2020,2,VEN,0,0,2.8435943E7,America
2020,3,VEN,0,36,2.8435943E7,America
2020,4,VEN,9,220,2.8435943E7,America
2020,5,VEN,1,285,2.8435943E7,America
2020,6,VEN,15,2437,2.8435943E7,America
2020,7,VEN,64,6487,2.8435943E7,America
2020,8,VEN,134,16340,2.8435943E7,America
2020,9,VEN,205,27484,2.8435943E7,America
2020,10,VEN,225,25145,2.8435943E7,America
2020,11,VEN,148,13891,2.8435943E7,America
2020,12,VEN,93,9715,2.8435943E7,America
2021,1,VEN,151,12520,2.8435943E7,America
2021,2,VEN,155,12189,2.8435943E7,America
2021,3,VEN,221,17539,2.8435943E7,America
2021,4,VEN,482,34863,2.8435943E7,America
2021,5,VEN,452,30534,2.8435943E7,America
2021,6,VEN,474,38688,2.8435943E7,America
2021,7,VEN,404,32039,2.8435943E7,America
2021,8,VEN,422,26315,2.8435943E7,America
2021,9,VEN,404,28553,2.8435943E7,America
2021,10,VEN,414,35729,2.8435943E7,America
2021,11,VEN,348,29759,2.8435943E7,America
2021,12,VEN,221,20998,2.8435943E7,America
