Year,Mounth,Country,Unemp_total,Unemp_25_74,Unemp_15_24,Unemp_men,Unemp_women,Unemp_15_24_men,Unemp_15_24_women,Unemp_25_74_men,Unemp_25_74_women
2016,05,ITA,11.6,10.1,36.8,,,,,,
2016,05,LUX,6.3,5.2,19.1,,,,,,
2016,05,NLD,6.3,5.4,11.1,,,,,,
2016,05,PRT,11.6,10.2,28.3,,,,,,
2016,05,SVK,9.8,8.9,21.7,,,,,,
2016,05,ESP,20.1,18.3,45.8,,,,,,
2016,05,GBR,4.921363,3.5544,13.58197,,,,,,
2016,05,USA,4.8,3.957624,10.4,,,,,,
2016,05,EST,6.3,5.7,12.8,,,,,,
2016,05,LVA,9.5,8.7,18.8,,,,,,
2016,05,LTU,8.3,7.6,16.4,,,,,,
2016,05,SVN,8.1,7.6,14.8,,,,,,
2016,06,AUT,6.7,5.9,12.6,,,,,,
2016,06,BEL,8.2,7.2,19.9,,,,,,
2016,06,FIN,9.3,7.7,20.5,,,,,,
2016,06,FRA,10.0,8.3,25.8,,,,,,
2016,06,DEU,4.2,3.9,7.1,,,,,,
2016,06,GRC,23.5,22.1,46.5,,,,,,
2016,06,IRL,8.7,7.5,16.6,,,,,,
2016,06,ITA,11.7,10.1,36.3,,,,,,
2016,06,LUX,6.3,5.3,18.9,,,,,,
2016,06,NLD,6.1,5.3,10.8,,,,,,
2016,06,PRT,11.4,10.2,27.0,,,,,,
2016,06,SVK,9.7,8.8,21.6,,,,,,
2016,06,ESP,19.8,18.1,44.9,,,,,,
2016,06,GBR,4.89368,3.506497,13.71345,,,,,,
2016,06,USA,4.9,4.01639,10.5,,,,,,
2016,06,EST,6.7,6.0,14.3,,,,,,
2016,06,LVA,9.6,8.8,19.4,,,,,,
2016,06,LTU,8.1,7.4,15.8,,,,,,
2016,06,SVN,7.9,7.4,14.8,,,,,,
2016,07,AUT,6.5,5.7,12.0,,,,,,
2016,07,BEL,7.8,6.8,21.1,,,,,,
2016,07,FIN,9.1,7.1,23.3,,,,,,
2016,07,FRA,9.8,8.1,26.1,,,,,,
2016,07,DEU,4.2,3.9,7.0,,,,,,
2016,07,GRC,23.3,22.0,44.4,,,,,,
2016,07,IRL,8.4,7.3,16.5,,,,,,
2016,07,ITA,11.7,10.1,38.1,,,,,,
2016,07,LUX,6.2,5.3,18.3,,,,,,
2016,07,NLD,6.0,5.2,10.8,,,,,,
2016,07,PRT,11.3,10.0,27.4,,,,,,
2016,07,SVK,9.6,8.6,21.6,,,,,,
2016,07,ESP,19.5,17.8,43.6,,,,,,
2016,07,GBR,4.983163,3.595385,13.81845,,,,,,
2016,07,USA,4.8,3.917408,10.6,,,,,,
2016,07,EST,6.9,6.2,14.5,,,,,,
2016,07,LVA,9.8,9.0,19.3,,,,,,
2016,07,LTU,8.1,7.5,14.0,,,,,,
2016,07,SVN,7.6,7.0,14.6,,,,,,
2016,08,AUT,7.0,6.3,11.7,,,,,,
2016,08,BEL,7.7,6.6,21.1,,,,,,
2016,08,FIN,8.5,7.0,18.9,,,,,,
2016,08,FRA,9.8,8.1,26.4,,,,,,
2016,08,DEU,4.1,3.8,6.9,,,,,,
2016,08,GRC,23.5,22.1,48.1,,,,,,
2016,08,IRL,8.3,7.1,16.5,,,,,,
2016,08,ITA,11.6,10.1,36.6,,,,,,
2016,08,LUX,6.3,5.3,18.3,,,,,,
2016,08,NLD,5.8,4.9,10.6,,,,,,
2016,08,PRT,11.2,10.1,26.7,,,,,,
2016,08,SVK,9.5,8.5,21.7,,,,,,
2016,08,ESP,19.2,17.6,42.9,,,,,,
2016,08,GBR,4.838883,3.528995,13.25163,,,,,,
2016,08,USA,4.9,4.050512,10.2,,,,,,
2016,08,EST,7.8,7.2,13.9,,,,,,
2016,08,LVA,9.8,9.1,18.5,,,,,,
2016,08,LTU,7.9,7.4,13.2,,,,,,
2016,08,SVN,7.5,7.0,14.6,,,,,,
2016,09,AUT,6.6,5.6,13.7,,,,,,
2016,09,BEL,7.5,6.4,21.1,,,,,,
2016,09,FIN,8.4,6.6,20.7,,,,,,
2016,09,FRA,9.9,8.2,26.1,,,,,,
2016,09,DEU,4.1,3.7,6.9,,,,,,
2016,09,GRC,23.1,21.9,44.7,,,,,,
2016,09,IRL,7.9,6.7,16.2,,,,,,
2016,09,ITA,11.9,10.1,36.5,,,,,,
2016,09,LUX,6.4,5.3,19.0,,,,,,
2016,09,NLD,5.7,4.8,10.5,,,,,,
2016,09,PRT,11.2,9.9,28.2,,,,,,
2016,09,SVK,9.4,8.4,21.5,,,,,,
2016,09,ESP,19.1,17.5,43.0,,,,,,
2016,09,GBR,4.828989,3.558643,13.01323,,,,,,
2016,09,USA,5.0,4.148111,10.4,,,,,,
2016,09,EST,7.2,6.7,12.5,,,,,,
2016,09,LVA,9.7,9.1,18.1,,,,,,
2016,09,LTU,7.7,7.2,13.2,,,,,,
2016,09,SVN,7.7,7.1,14.6,,,,,,
2016,10,AUT,6.3,5.6,10.7,,,,,,
2016,10,BEL,7.3,6.3,19.8,,,,,,
2016,10,FIN,9.0,7.4,20.6,,,,,,
2016,10,FRA,10.0,8.4,25.7,,,,,,
2016,10,DEU,4.0,3.7,6.8,,,,,,
2016,10,GRC,23.1,21.9,43.4,,,,,,
2016,10,IRL,7.7,6.4,16.5,,,,,,
2016,10,ITA,11.7,10.1,36.9,,,,,,
2016,10,LUX,6.3,5.3,18.8,,,,,,
2016,10,NLD,5.6,4.7,10.5,,,,,,
2016,10,PRT,10.9,9.7,27.2,,,,,,
2016,10,SVK,9.2,8.2,21.3,,,,,,
2016,10,ESP,18.8,17.2,43.2,,,,,,
2016,10,GBR,4.79412,3.569693,12.66848,,,,,,
2016,10,USA,4.9,4.028934,10.6,,,,,,
2016,10,EST,7.3,6.9,11.6,,,,,,
2016,10,LVA,9.5,8.9,17.2,,,,,,
2016,10,LTU,7.6,7.0,14.2,,,,,,
2016,10,SVN,8.1,7.5,15.1,,,,,,
2016,11,AUT,6.3,5.5,11.6,,,,,,
2016,11,BEL,7.2,6.2,19.8,,,,,,
2016,11,FIN,9.3,7.6,21.9,,,,,,
2016,11,FRA,10.1,8.5,25.3,,,,,,
2016,11,DEU,3.9,3.6,6.8,,,,,,
2016,11,GRC,23.5,22.0,48.7,,,,,,
2016,11,IRL,7.5,6.2,16.4,,,,,,
2016,11,ITA,12.0,10.1,39.5,,,,,,
2016,11,LUX,6.3,5.3,18.4,,,,,,
2016,11,NLD,5.6,4.7,10.3,,,,,,
2016,11,PRT,10.8,9.5,26.9,,,,,,
2016,11,SVK,9.1,8.1,20.9,,,,,,
2016,11,ESP,18.8,17.1,43.8,,,,,,
2016,11,GBR,4.742106,3.535589,12.518,,,,,,
2016,11,USA,4.7,3.88398,10.3,,,,,,
2016,11,EST,6.8,6.1,13.6,,,,,,
2016,11,LVA,9.4,8.9,16.7,,,,,,
2016,11,LTU,7.6,6.9,14.7,,,,,,
2016,11,SVN,8.3,7.7,15.1,,,,,,
2016,12,AUT,6.1,5.3,11.8,,,,,,
2016,12,BEL,7.3,6.3,19.8,,,,,,
2016,12,FIN,8.5,7.2,18.1,,,,,,
2016,12,FRA,10.0,8.4,24.9,,,,,,
2016,12,DEU,3.9,3.6,6.8,,,,,,
2016,12,GRC,23.5,22.4,43.7,,,,,,
2016,12,IRL,7.5,6.2,16.0,,,,,,
2016,12,ITA,11.8,10.1,38.0,,,,,,
2016,12,LUX,6.3,5.3,18.6,,,,,,
2016,12,NLD,5.4,4.5,10.2,,,,,,
2016,12,PRT,10.3,9.1,26.1,,,,,,
2016,12,SVK,8.9,8.0,20.3,,,,,,
2016,12,ESP,18.6,16.9,42.6,,,,,,
2016,12,GBR,4.707117,3.531596,12.32556,,,,,,
2016,12,USA,4.7,3.891177,10.0,,,,,,
2016,12,EST,6.3,5.6,14.2,,,,,,
2016,12,LVA,9.4,8.8,16.8,,,,,,
2016,12,LTU,7.6,7.0,14.8,,,,,,
2016,12,SVN,8.1,7.7,15.1,,,,,,
2017,01,AUT,6.1,5.4,11.1,,,,,,
2017,01,BEL,7.6,6.5,21.3,,,,,,
2017,01,FIN,8.9,7.0,23.1,,,,,,
2017,01,FRA,9.7,8.2,24.5,,,,,,
2017,01,DEU,3.9,3.6,6.8,,,,,,
2017,01,GRC,22.9,21.5,46.1,,,,,,
2017,01,IRL,7.4,6.4,14.7,,,,,,
2017,01,ITA,11.8,10.1,37.4,,,,,,
2017,01,LUX,6.0,5.1,17.1,,,,,,
2017,01,NLD,5.3,4.5,9.8,,,,,,
2017,01,PRT,10.3,9.1,25.4,,,,,,
2017,01,SVK,8.7,7.8,19.3,,,,,,
2017,01,ESP,18.4,16.8,41.6,,,,,,
2017,01,GBR,4.640486,3.433047,12.46325,,,,,,
2017,01,USA,4.7,3.881994,9.9,,,,,,
2017,01,EST,5.8,5.1,13.1,,,,,,
2017,01,LVA,9.3,8.6,18.3,,,,,,
2017,01,LTU,7.8,7.3,14.4,,,,,,
2017,01,SVN,7.7,7.4,10.9,,,,,,
2017,02,AUT,6.0,5.4,10.8,,,,,,
2017,02,BEL,7.8,6.7,21.3,,,,,,
2017,02,FIN,9.0,7.3,20.8,,,,,,
2017,02,FRA,9.6,8.1,24.3,,,,,,
2017,02,DEU,3.9,3.6,6.8,,,,,,
2017,02,GRC,22.8,21.2,48.5,,,,,,
2017,02,IRL,7.3,6.4,14.2,,,,,,
2017,02,ITA,11.5,10.1,35.3,,,,,,
2017,02,LUX,5.9,5.0,16.7,,,,,,
2017,02,NLD,5.3,4.5,9.7,,,,,,
2017,02,PRT,10.0,8.9,24.2,,,,,,
2017,02,SVK,8.6,7.7,18.8,,,,,,
2017,02,ESP,18.3,16.8,40.8,,,,,,
2017,02,GBR,4.5633,3.348362,12.43268,,,,,,
2017,02,USA,4.6,3.814761,9.8,,,,,,
2017,02,EST,5.3,4.4,14.1,,,,,,
2017,02,LVA,9.0,8.3,17.6,,,,,,
2017,02,LTU,7.8,7.2,14.0,,,,,,
2017,02,SVN,7.3,7.1,10.9,,,,,,
2017,03,AUT,6.1,5.4,11.5,,,,,,
2017,03,BEL,7.7,6.6,21.3,,,,,,
2017,03,FIN,8.9,7.4,19.0,,,,,,
2017,03,FRA,9.6,8.0,24.3,,,,,,
2017,03,DEU,3.9,3.6,6.7,,,,,,
2017,03,GRC,22.1,21.0,41.6,,,,,,
2017,03,IRL,7.1,6.2,14.0,,,,,,
2017,03,ITA,11.7,10.1,36.0,,,,,,
2017,03,LUX,5.7,4.9,16.2,,,,,,
2017,03,NLD,5.1,4.3,9.6,,,,,,
2017,03,PRT,9.9,8.9,22.9,,,,,,
2017,03,SVK,8.5,7.7,18.8,,,,,,
2017,03,ESP,18.1,16.5,40.4,,,,,,
2017,03,GBR,4.540287,3.310579,12.50738,,,,,,
2017,03,USA,4.4,3.729672,9.1,,,,,,
2017,03,EST,5.4,4.5,14.7,,,,,,
2017,03,LVA,8.8,8.2,16.4,,,,,,
2017,03,LTU,7.6,7.0,13.7,,,,,,
2017,03,SVN,6.9,6.7,10.9,,,,,,
2017,04,AUT,5.8,5.1,10.2,,,,,,
2017,04,BEL,7.4,6.4,20.5,,,,,,
2017,04,FIN,9.3,7.6,21.5,,,,,,
2017,04,FRA,9.5,8.0,24.2,,,,,,
2017,04,DEU,3.8,3.5,6.7,,,,,,
2017,04,GRC,21.4,20.1,44.3,,,,,,
2017,04,IRL,6.8,5.8,14.2,,,,,,
2017,04,ITA,11.2,9.8,35.4,,,,,,
2017,04,LUX,5.6,4.8,15.7,,,,,,
2017,04,NLD,5.1,4.2,9.5,,,,,,
2017,04,PRT,9.7,8.6,23.8,,,,,,
2017,04,SVK,8.4,7.6,19.0,,,,,,
2017,04,ESP,17.6,16.1,39.6,,,,,,
2017,04,GBR,4.445372,3.213927,12.47455,,,,,,
2017,04,USA,4.5,3.69425,9.6,,,,,,
2017,04,EST,6.1,5.0,18.0,,,,,,
2017,04,LVA,8.8,8.2,16.1,,,,,,
2017,04,LTU,7.5,7.0,13.5,,,,,,
2017,04,SVN,6.7,6.4,10.6,,,,,,
2017,05,AUT,6.0,5.5,10.1,,,,,,
2017,05,BEL,7.3,6.3,20.5,,,,,,
2017,05,FIN,8.8,7.2,20.3,,,,,,
2017,05,FRA,9.5,8.0,24.0,,,,,,
2017,05,DEU,3.8,3.5,6.6,,,,,,
2017,05,GRC,21.8,20.4,45.6,,,,,,
2017,05,IRL,6.6,5.5,14.4,,,,,,
2017,05,ITA,11.5,9.8,36.7,,,,,,
2017,05,LUX,5.5,4.7,15.3,,,,,,
2017,05,NLD,5.1,4.3,9.0,,,,,,
2017,05,PRT,9.5,8.3,24.1,,,,,,
2017,05,SVK,8.3,7.5,19.2,,,,,,
2017,05,ESP,17.3,15.8,39.0,,,,,,
2017,05,GBR,4.425402,3.226344,12.29193,,,,,,
2017,05,USA,4.4,3.750845,8.6,,,,,,
2017,05,EST,6.7,6.0,14.8,,,,,,
2017,05,LVA,8.9,8.3,16.2,,,,,,
2017,05,LTU,7.2,6.6,13.1,,,,,,
2017,05,SVN,6.6,6.3,10.6,,,,,,
2017,06,AUT,5.7,5.3,9.2,,,,,,
2017,06,BEL,7.2,6.2,20.5,,,,,,
2017,06,FIN,8.9,6.9,23.2,,,,,,
2017,06,FRA,9.5,8.0,23.8,,,,,,
2017,06,DEU,3.8,3.5,6.6,,,,,,
2017,06,GRC,21.3,20.1,41.5,,,,,,
2017,06,IRL,6.6,5.5,14.8,,,,,,
2017,06,ITA,11.2,9.8,34.7,,,,,,
2017,06,LUX,5.5,4.7,15.3,,,,,,
2017,06,NLD,4.9,4.2,8.9,,,,,,
2017,06,PRT,9.4,8.2,24.0,,,,,,
2017,06,SVK,8.0,7.2,19.0,,,,,,
2017,06,ESP,17.0,15.5,37.8,,,,,,
2017,06,GBR,4.337695,3.168123,12.062,,,,,,
2017,06,USA,4.3,3.621246,8.7,,,,,,
2017,06,EST,6.4,5.8,12.6,,,,,,
2017,06,LVA,8.9,8.3,16.5,,,,,,
2017,06,LTU,6.9,6.4,12.8,,,,,,
2017,06,SVN,6.6,6.2,10.6,,,,,,
2017,07,AUT,5.8,5.3,9.7,,,,,,
2017,07,BEL,7.2,6.2,18.6,,,,,,
2017,07,FIN,8.5,7.1,18.2,,,,,,
2017,07,FRA,9.6,8.1,23.6,,,,,,
2017,07,DEU,3.7,3.4,6.6,,,,,,
2017,07,GRC,20.9,19.6,43.4,,,,,,
2017,07,IRL,6.6,5.6,15.2,,,,,,
2017,07,ITA,11.4,9.9,34.2,,,,,,
2017,07,LUX,5.6,4.8,15.4,,,,,,
2017,07,NLD,4.8,4.1,8.8,,,,,,
2017,07,PRT,9.2,8.1,23.1,,,,,,
2017,07,SVK,7.9,7.1,18.3,,,,,,
2017,07,ESP,16.8,15.3,37.0,,,,,,
2017,07,GBR,4.32804,3.150659,12.16759,,,,,,
2017,07,USA,4.3,3.599581,8.6,,,,,,
2017,07,EST,5.9,5.5,10.3,,,,,,
2017,07,LVA,8.8,8.1,16.5,,,,,,
2017,07,LTU,6.8,6.3,12.6,,,,,,
2017,07,SVN,6.6,6.2,11.3,,,,,,
2017,08,AUT,6.0,5.5,9.8,,,,,,
2017,08,BEL,7.1,6.1,18.6,,,,,,
2017,08,FIN,8.4,6.8,19.7,,,,,,
2017,08,FRA,9.5,8.1,23.3,,,,,,
2017,08,DEU,3.7,3.4,6.5,,,,,,
2017,08,GRC,20.9,19.7,41.7,,,,,,
2017,08,IRL,6.6,5.5,15.2,,,,,,
2017,08,ITA,11.4,9.9,34.2,,,,,,
2017,08,LUX,5.5,4.8,15.0,,,,,,
2017,08,NLD,4.7,3.9,8.9,,,,,,
2017,08,PRT,9.0,7.7,24.6,,,,,,
2017,08,SVK,7.9,7.1,18.5,,,,,,
2017,08,ESP,16.7,15.2,36.6,,,,,,
2017,08,GBR,4.266815,3.110218,12.04386,,,,,,
2017,08,USA,4.4,3.705272,9.0,,,,,,
2017,08,EST,5.4,4.8,11.4,,,,,,
2017,08,LVA,8.7,8.0,16.7,,,,,,
2017,08,LTU,6.7,6.2,12.5,,,,,,
2017,08,SVN,6.5,6.1,11.3,,,,,,
2017,09,AUT,6.0,5.2,11.8,,,,,,
2017,09,BEL,6.9,6.0,18.6,,,,,,
2017,09,FIN,9.1,7.4,21.6,,,,,,
2017,09,FRA,9.4,7.9,23.0,,,,,,
2017,09,DEU,3.7,3.4,6.5,,,,,,
2017,09,GRC,20.9,19.8,40.7,,,,,,
2017,09,IRL,6.6,5.6,15.0,,,,,,
2017,09,ITA,11.2,9.9,35.0,,,,,,
2017,09,LUX,5.5,4.8,15.2,,,,,,
2017,09,NLD,4.7,3.9,8.5,,,,,,
2017,09,PRT,8.8,7.5,24.3,,,,,,
2017,09,SVK,7.9,7.0,19.1,,,,,,
2017,09,ESP,16.6,15.1,37.3,,,,,,
2017,09,GBR,4.243337,3.092288,11.98229,,,,,,
2017,09,USA,4.2,3.495303,9.2,,,,,,
2017,09,EST,5.8,5.2,11.9,,,,,,
2017,09,LVA,8.6,7.9,17.3,,,,,,
2017,09,LTU,6.6,6.1,12.4,,,,,,
2017,09,SVN,6.3,5.9,11.3,,,,,,
2017,10,AUT,5.7,5.1,10.5,,,,,,
2017,10,BEL,6.7,5.8,17.2,,,,,,
2017,10,FIN,8.3,7.4,15.1,,,,,,
2017,10,FRA,9.2,7.7,22.9,,,,,,
2017,10,DEU,3.7,3.3,6.5,,,,,,
2017,10,GRC,20.9,19.7,41.4,,,,,,
2017,10,IRL,6.5,5.6,14.0,,,,,,
2017,10,ITA,11.1,9.6,34.4,,,,,,
2017,10,LUX,5.4,4.7,14.3,,,,,,
2017,10,NLD,4.5,3.8,7.9,,,,,,
2017,10,PRT,8.6,7.4,24.4,,,,,,
2017,10,SVK,7.8,6.9,19.3,,,,,,
2017,10,ESP,16.6,15.1,37.8,,,,,,
2017,10,GBR,4.271856,3.084116,12.21732,,,,,,
2017,10,USA,4.1,3.350389,9.3,,,,,,
2017,10,EST,5.3,5.0,9.0,,,,,,
2017,10,LVA,8.4,7.7,17.9,,,,,,
2017,10,LTU,6.8,6.3,13.1,,,,,,
2017,10,SVN,6.1,5.6,12.3,,,,,,
2017,11,AUT,6.0,5.4,10.5,,,,,,
2017,11,BEL,6.4,5.6,17.2,,,,,,
2017,11,FIN,7.9,6.3,19.0,,,,,,
2017,11,FRA,9.1,7.6,22.8,,,,,,
2017,11,DEU,3.6,3.3,6.5,,,,,,
2017,11,GRC,21.1,19.8,44.2,,,,,,
2017,11,IRL,6.4,5.5,13.6,,,,,,
2017,11,ITA,11.0,9.6,33.0,,,,,,
2017,11,LUX,5.4,4.7,14.5,,,,,,
2017,11,NLD,4.4,3.7,7.8,,,,,,
2017,11,PRT,8.2,7.1,22.6,,,,,,
2017,11,SVK,7.7,6.8,19.3,,,,,,
2017,11,ESP,16.7,15.1,37.9,,,,,,
2017,11,GBR,4.352217,3.152197,12.41698,,,,,,
2017,11,USA,4.2,3.33952,10.0,,,,,,
2017,11,EST,5.5,5.3,7.8,,,,,,
2017,11,LVA,8.3,7.6,18.1,,,,,,
2017,11,LTU,6.8,6.3,13.4,,,,,,
2017,11,SVN,5.9,5.4,12.3,,,,,,
2017,12,AUT,5.9,5.3,10.4,,,,,,
2017,12,BEL,6.2,5.4,17.2,,,,,,
2017,12,FIN,9.0,7.7,18.8,,,,,,
2017,12,FRA,9.1,7.6,22.7,,,,,,
2017,12,DEU,3.6,3.3,6.5,,,,,,
2017,12,GRC,21.0,19.9,42.8,,,,,,
2017,12,IRL,6.3,5.3,13.8,,,,,,
2017,12,ITA,10.9,9.6,32.4,,,,,,
2017,12,LUX,5.6,4.8,14.8,,,,,,
2017,12,NLD,4.4,3.7,8.0,,,,,,
2017,12,PRT,8.1,7.0,22.0,,,,,,
2017,12,SVK,7.6,6.7,18.9,,,,,,
2017,12,ESP,16.6,15.1,37.4,,,,,,
2017,12,GBR,4.306048,3.121241,12.29357,,,,,,
2017,12,USA,4.1,3.378717,9.2,,,,,,
2017,12,EST,5.7,5.6,7.2,,,,,,
2017,12,LVA,8.1,7.5,17.2,,,,,,
2017,12,LTU,6.8,6.3,13.6,,,,,,
2017,12,SVN,5.7,5.3,12.3,,,,,,
2018,01,AUT,5.5,4.9,10.4,,,,,,
2018,01,BEL,6.1,5.3,16.8,,,,,,
2018,01,FIN,8.5,7.4,16.9,,,,,,
2018,01,FRA,9.2,7.7,23.0,,,,,,
2018,01,DEU,3.5,3.2,6.5,,,,,,
2018,01,GRC,20.4,19.3,41.3,,,,,,
2018,01,IRL,6.0,5.0,13.8,,,,,,
2018,01,ITA,11.1,9.6,32.5,,,,,,
2018,01,LUX,5.4,4.7,14.6,,,,,,
2018,01,NLD,4.2,3.6,7.4,,,,,,
2018,01,PRT,8.0,6.9,21.4,,,,,,
2018,01,SVK,7.3,6.5,18.1,,,,,,
2018,01,ESP,16.5,15.1,36.4,,,,,,
2018,01,GBR,4.213097,3.053589,12.0505,,,,,,
2018,01,USA,4.0,3.273963,9.1,,,,,,
2018,01,EST,6.9,6.4,11.7,,,,,,
2018,01,LVA,8.0,7.4,16.2,,,,,,
2018,01,LTU,6.7,6.1,13.5,,,,,,
2018,01,SVN,5.6,5.2,9.9,,,,,,
2018,02,AUT,5.3,4.7,10.3,,,,,,
2018,02,BEL,6.1,5.2,16.8,,,,,,
2018,02,FIN,8.3,6.8,18.9,,,,,,
2018,02,FRA,9.2,7.8,23.0,,,,,,
2018,02,DEU,3.5,3.2,6.5,,,,,,
2018,02,GRC,20.7,19.4,45.4,,,,,,
2018,02,IRL,6.0,4.9,14.2,,,,,,
2018,02,ITA,10.8,9.6,33.5,,,,,,
2018,02,LUX,5.5,4.9,14.2,,,,,,
2018,02,NLD,4.1,3.5,7.2,,,,,,
2018,02,PRT,7.7,6.7,21.0,,,,,,
2018,02,SVK,7.1,6.3,17.2,,,,,,
2018,02,ESP,16.4,15.0,35.8,,,,,,
2018,02,GBR,4.198035,3.042036,11.97054,,,,,,
2018,02,USA,4.1,3.335658,9.0,,,,,,
2018,02,EST,6.8,6.3,12.7,,,,,,
2018,02,LVA,7.8,7.3,14.5,,,,,,
2018,02,LTU,6.6,6.1,13.1,,,,,,
2018,02,SVN,5.6,5.2,9.9,,,,,,
2018,03,AUT,5.2,4.4,11.0,,,,,,
2018,03,BEL,6.2,5.3,16.8,,,,,,
2018,03,FIN,8.2,6.7,19.6,,,,,,
2018,03,FRA,9.2,7.8,22.6,,,,,,
2018,03,DEU,3.5,3.1,6.4,,,,,,
2018,03,GRC,20.2,19.0,42.6,,,,,,
2018,03,IRL,5.8,4.8,13.8,,,,,,
2018,03,ITA,11.0,9.6,32.8,,,,,,
2018,03,LUX,5.6,4.8,14.4,,,,,,
2018,03,NLD,3.9,3.4,7.0,,,,,,
2018,03,PRT,7.6,6.5,21.9,,,,,,
2018,03,SVK,6.9,6.2,16.2,,,,,,
2018,03,ESP,16.0,14.7,35.0,,,,,,
2018,03,GBR,4.188944,3.059848,11.8001,,,,,,
2018,03,USA,4.0,3.348111,8.4,,,,,,
2018,03,EST,5.9,5.6,9.5,,,,,,
2018,03,LVA,7.7,7.3,13.2,,,,,,
2018,03,LTU,6.6,6.1,12.6,,,,,,
2018,03,SVN,5.5,5.2,9.9,,,,,,
2018,04,AUT,5.0,4.3,10.3,,,,,,
2018,04,BEL,6.4,5.4,18.3,,,,,,
2018,04,FIN,7.7,6.3,17.9,,,,,,
2018,04,FRA,9.2,7.8,22.1,,,,,,
2018,04,DEU,3.4,3.1,6.4,,,,,,
2018,04,GRC,19.8,18.8,39.1,,,,,,
2018,04,IRL,5.9,4.9,13.6,,,,,,
2018,04,ITA,11.1,9.5,33.1,,,,,,
2018,04,LUX,5.5,4.8,14.3,,,,,,
2018,04,NLD,3.9,3.4,6.9,,,,,,
2018,04,PRT,7.3,6.2,20.9,,,,,,
2018,04,SVK,6.8,6.2,14.8,,,,,,
2018,04,ESP,15.7,14.3,34.4,,,,,,
2018,04,GBR,4.16536,3.014131,11.95911,,,,,,
2018,04,USA,4.0,3.344199,8.7,,,,,,
2018,04,EST,5.3,5.1,7.7,,,,,,
2018,04,LVA,7.7,7.5,11.3,,,,,,
2018,04,LTU,6.1,5.7,11.7,,,,,,
2018,04,SVN,5.4,5.2,8.5,,,,,,
2018,05,AUT,4.9,4.1,10.5,,,,,,
2018,05,BEL,6.4,5.4,18.3,,,,,,
2018,05,FIN,7.3,6.0,17.0,,,,,,
2018,05,FRA,9.2,7.8,21.9,,,,,,
2018,05,DEU,3.4,3.1,6.3,,,,,,
2018,05,GRC,19.2,18.1,38.7,,,,,,
2018,05,IRL,5.9,4.9,13.5,,,,,,
2018,05,ITA,10.6,9.5,32.0,,,,,,
2018,05,LUX,5.6,4.8,14.7,,,,,,
2018,05,NLD,3.9,3.3,6.9,,,,,,
2018,05,PRT,7.2,6.2,20.9,,,,,,
2018,05,SVK,6.7,6.1,14.6,,,,,,
2018,05,ESP,15.4,14.1,34.1,,,,,,
2018,05,GBR,4.036543,2.965716,11.32153,,,,,,
2018,05,USA,3.8,3.149277,8.5,,,,,,
2018,05,EST,5.2,4.9,8.6,,,,,,
2018,05,LVA,7.7,7.5,10.5,,,,,,
2018,05,LTU,5.9,5.5,11.0,,,,,,
2018,05,SVN,5.4,5.1,8.5,,,,,,
2018,06,AUT,5.0,4.4,9.4,,,,,,
2018,06,BEL,6.2,5.2,18.3,,,,,,
2018,06,FIN,7.0,6.0,14.6,,,,,,
2018,06,FRA,9.0,7.7,21.8,,,,,,
2018,06,DEU,3.4,3.1,6.2,,,,,,
2018,06,GRC,19.2,18.0,39.9,,,,,,
2018,06,IRL,5.8,4.7,13.4,,,,,,
2018,06,ITA,10.9,9.5,32.7,,,,,,
2018,06,LUX,5.6,4.8,14.8,,,,,,
2018,06,NLD,3.9,3.3,7.2,,,,,,
2018,06,PRT,7.0,6.0,20.2,,,,,,
2018,06,SVK,6.6,6.0,14.7,,,,,,
2018,06,ESP,15.1,13.8,33.5,,,,,,
2018,06,GBR,4.021197,2.951421,11.30564,,,,,,
2018,06,USA,4.0,3.311094,8.4,,,,,,
2018,06,EST,5.2,4.7,10.8,,,,,,
2018,06,LVA,7.6,7.4,10.3,,,,,,
2018,06,LTU,6.1,5.7,10.7,,,,,,
2018,06,SVN,5.3,5.0,8.5,,,,,,
2018,07,AUT,5.2,4.6,9.5,,,,,,
2018,07,BEL,5.9,5.0,15.7,,,,,,
2018,07,FIN,7.3,6.3,14.9,,,,,,
2018,07,FRA,8.9,7.5,22.1,,,,,,
2018,07,DEU,3.4,3.1,6.1,,,,,,
2018,07,GRC,19.0,18.0,38.0,,,,,,
2018,07,IRL,5.7,4.6,13.7,,,,,,
2018,07,ITA,10.5,9.0,31.6,,,,,,
2018,07,LUX,5.6,4.9,14.2,,,,,,
2018,07,NLD,3.8,3.2,7.3,,,,,,
2018,07,PRT,7.0,6.0,20.0,,,,,,
2018,07,SVK,6.4,5.8,14.6,,,,,,
2018,07,ESP,14.9,13.6,33.7,,,,,,
2018,07,GBR,4.034669,3.037849,10.87723,,,,,,
2018,07,USA,3.8,3.118783,8.2,,,,,,
2018,07,EST,5.4,4.9,11.8,,,,,,
2018,07,LVA,7.3,7.0,10.2,,,,,,
2018,07,LTU,6.0,5.7,9.0,,,,,,
2018,07,SVN,5.3,4.9,9.8,,,,,,
2018,08,AUT,5.6,5.0,9.8,,,,,,
2018,08,BEL,5.6,4.8,15.7,,,,,,
2018,08,FIN,7.4,6.0,17.9,,,,,,
2018,08,FRA,8.9,7.4,22.2,,,,,,
2018,08,DEU,3.4,3.1,6.1,,,,,,
2018,08,GRC,19.0,18.0,37.7,,,,,,
2018,08,IRL,5.6,4.5,14.0,,,,,,
